company_name,company_raw,is_staffing,company_id
Calsoft Labs,Calsoft Labs,False,13320
Herdt Consulting,Herdt Consulting Inc,False,13321
D E M Enterprises,D E M ENTERPRISES,False,13322
Compensation Advisory Organization Of Michigan,Compensation Advisory Organization of Michigan,False,13323
Public Health Institute,Public Health Institute,False,13324
Soleo Health,Soleo Health Inc,False,13325
Giesecke And Devrient America,Giesecke & Devrient America,False,13326
Ahold,Ahold Delhaize USA,False,13327
Aegis Aerospace,"Aegis Aerospace, Inc.",False,13328
State Street Corporation,State Street,False,13329
Kinetics,Kinetics,False,13330
Kroger,Kroger Corporate,False,13331
Cox Communications,COX COMMUNICATIONS,False,13332
Luxoft,Luxoft USA Inc,False,13333
Intelligence And National Security Alliance,Intelligence and National Security Alliance,False,13334
Varstaff,Varstaff,True,13335
Voluble Systems,Voluble Systems LLC,False,13336
Wagner College,Wagner College,False,13337
Dizer Corp,Dizer Corp,False,13338
General Dynamics,General Dynamics Land Systems US,False,13339
Olin,Olin Corporation,False,13340
Industrial Electric Mfg,Industrial Electric Mfg Inc,False,13341
Affinity Federal Credit Union,Affinity Federal Credit Union,False,13342
Cary Institute Of Ecosystem Studies,Cary Institute of Ecosystem Studies,False,13343
FM Global,FM Global,False,13344
Daltile Corp,Dal-Tile Corporation,False,13345
Alaska Executive Search,Alaska Executive Search,True,13346
Fanatics,Fanatics Inc.,False,13347
Alamedatech Solutions,Alamedatech Solutions,False,13348
College Of Charleston,COLLEGE OF CHARLESTON,False,13349
TIAA,Teachers Insurance and Annuity Association,False,13350
Wilfrid Laurier University,Wilfrid Laurier University,False,13351
The Squires Group,"The Squires Group, Inc",False,13352
Minnesota Eye Consultants,Minnesota Eye Consultants,False,13353
Unclassified,North Carolina North Carolina Dept of Public Safety,False,13354
The Mutual Group (Us),The Mutual Group,False,13355
Sam's Club,"Sam's West, Inc.",False,13356
A Square Group (Asg),A Square Group,False,13357
Restoration Hardware,"Restoration Hardware, Inc.",False,13358
Unclassified,NANOARK TECHNOLOGY LLC,False,13359
Red Ventures,Red Ventures,True,13360
Vigilant Technologies,Vigilant Technologies Inc.,False,13361
Unclassified,N2 Services Pvt Ltd,False,13362
Strayer University,Strayer University,False,13363
Olympus,Olympus Corporation of the Americas,False,13364
Univision Communications,Univision communications inc,False,13365
Nexmark Limited,"Nexmark, Inc.",False,13366
Citadel Securities,Citadel Securities,False,13367
Ea Team USA,EA Team Inc.,False,13368
The Sapling School,The Sapling School,False,13369
Lam Research,Lam Research,False,13370
Keyphase,"Keyphase, Inc.",False,13371
J.B. Poindexter & Co,JB Poindexter & Co,False,13372
Unclassified,Shalom Austin Dell Jewish Community Center,False,13373
Viemed,"Viemed, LLC",False,13374
Encora Digital,Encora,False,13375
Takeda Pharmaceutical Company,Takeda Pharmaceuticals,False,13376
Optum,Talentify.Io,False,13377
Flexton,Flexton Inc.,False,13378
Agvantis,"AgVantis, Inc.",False,13379
Unclassified,KÃ¶rber Pharma Inc.,False,13380
Morton Hospital,Morton Hospital,False,13381
The Order Of The Fishermen Ministry Head Start,The Order of the Fishermen Ministry Head Start (TOFMHS),False,13382
Unclassified,Acadiana CARES in conjunction with the Louisiana Office of Public Health-STD/HIV/Hepatitis Program,False,13383
Prismfly,Prismfly,False,13384
Champion Petfoods Lp,Champion Petfoods USA Inc,False,13385
Alta Planning + Design,Alta Planning + Design,False,13386
Unclassified,US01 Elanco US Inc.,False,13387
Milestone Technologies,"Milestone Technologies, Inc.",False,13388
MSA Safety,MSA Safety Inc.,False,13389
Rocky Mountain Human Services,Rocky Mountain Human Services,False,13390
Capb Infotek,CapB InfoteK,False,13391
Pierce Technology Corporation,Pierce Technology Corp,False,13392
Unclassified,Calinfonet Inc,False,13393
Omega Solutions,Omega Solutions Inc,False,13394
Blaze Advisors,Blaze Advisors Inc.,False,13395
Arch Capital Group Ltd.,Arch Capital Group Ltd,False,13396
Unclassified,Cell2n LLC,False,13397
United States Department of Transportation,Department of Transportation,False,13398
Sap N' Sap,SAP,False,13399
Econosoft,Econosoft,False,13400
Dcm Infotech Limited,DCM Infotech Limited,False,13401
Sharp Corporation,Sharp,False,13402
Fidelity Investments,Fidelity Investments,False,13403
Sky River Casino,Sky River Casino,False,13404
Daiichi Sankyo,"DAIICHI SANKYO COMPANY, LIMITED",False,13405
Intellyk,Intellyk Inc,False,13406
Lightning Activities Booster Club For MDCPS,MDCPS,False,13407
Alpha Net Consulting,Alpha Net Consulting LLC,False,13408
Arch Cutting Tools,ARCH Cutting Tools,False,13409
"Eastern Research Group, Inc. (Erg)","Eastern Research Group, Inc.",False,13410
Filevine,Filevine,False,13411
Phenix Salon Suites Tucson Az,"Phenix Salon Suites - Tucson, AZ",False,13412
O'Reilly Auto Parts,O'Reilly Auto Parts,False,13413
Cepheid,Cepheid,False,13414
Cotiviti,Cotiviti,False,13415
Neotecra,"Neotecra, Inc",True,13416
Svmt,"SVMT, Inc",False,13417
Aveshka,Aveshka,False,13418
Moody's,Moody's,False,13419
Discover Financial Services,545 DFS Corporate Services LLC,False,13420
Cisco,Cisco,False,13421
WilsonHCG,WilsonHCG,True,13422
Jpc Partners,JPC Partners,False,13423
Diversified Services Network,Diversified Services Network,False,13424
Montgomery County Government,Montgomery County Government,False,13425
State University of New York,SUNY System Administration,False,13426
Unclassified,Verus RX LLC,False,13427
Vans,Vans,False,13428
University Enterprises,"University Enterprises, Inc.",False,13429
Dept Of Environmental Quality,Dept of Environmental Quality,False,13430
Gainwell International,Gainwell,False,13431
Unclassified,"Public Health Foundation Enterprises, In",False,13432
Rakuten,Rakuten International,False,13433
Unclassified,State Council of Higher Educ,False,13434
Slalom Consulting,Slalom,False,13435
Community Foundation Of Northwest In,Community Foundation of Northwest Indiana,False,13436
ABR Employment Services,ABR Employment Services,True,13437
Echo Global Logistics,"Echo Global Logistics, Inc",False,13438
California Institute of Technology,California Institute of Technology,False,13439
Unclassified,Lee County Clerk of Court and Comptroller,False,13440
Penguin Random House,Penguin Random House,False,13441
MultiCare Health System,MultiCare Health System,False,13442
Centene,Coordinated Care,False,13443
Unclassified,Governorâ€™s Office of Land Use and Climate Innovation,False,13444
Blue Margin,Blue Margin,False,13445
UT Southwestern Medical Center,UT Southwestern Medical Center at Dallas,False,13446
Stryker,"WMU Homer Stryker, M.D. School of Medicine",False,13447
Freshedge,FreshEdge,False,13448
National Insurance Crime Bureau,National Insurance Crime Bureau,False,13449
Avidxchange,"AvidXchange, Inc",False,13450
John Staurulakis,John Staurulakis (JSI),False,13451
Otter,Otter,False,13452
Inabia Software & Consulting,Inabia Software & Consulting Inc.,False,13453
Bio-Techne,Bio-techne,False,13454
Trianz,Trianz,False,13455
Arvest Bank,Arvest Bank - Fayetteville,False,13456
Deutsche Bank,Deutsche Bank AG,False,13457
connectRN,connectRN,True,13458
Epitec,"Epitec, Inc.",True,13459
Community Bank,"COMMUNITY BANK, N.A",False,13460
The Cadmus Group,"The Cadmus Group, Inc.",False,13461
Manulife,PT Asuransi Jiwa Manulife Indonesia.,False,13462
Milk Specialties Company,Milk Specialties Global,False,13463
Planet Technologies,Planet Technologies,False,13464
Oswego Community Unit School District 308,Oswego Community Unit School District 308,False,13465
Unclassified,KVP Energy Services,False,13466
Presidio,Presidio,False,13467
Wis-Pak,"Wis-Pak, Inc.",False,13468
Unclassified,001_MstarInc Morningstar Inc. Legal Entity,False,13469
Its Plein Air Agency,It's Plein Air Agency,False,13470
Brillio,Brillio,False,13471
Virtusa,Virtusa,False,13472
Hitec ,Hispanic Technology Executive Council,False,13473
Eli Lilly,Lilly,False,13474
International Technologies,International System Technologies,False,13475
Betco Corporation,Betco Corporation,False,13476
Eyesouth Partners,EyeSouth Partners,False,13477
Noblis,Noblis,False,13478
Salcomp Manufacturing Oy,Salcomp Manufacturing USA,False,13479
Snowflake Computing,Snowflake,False,13480
Up2Date Technologies,Up2date Technologies,False,13481
Camillo Properties,Camillo Properties LTD.,False,13482
ServiceNow,"ServiceNow, Inc.",False,13483
Calfus,Calfus Inc.,False,13484
Quartet Health,Quartet Health,False,13485
Benjamin Moore,Benjamin Moore & Co,False,13486
Unclassified,"Humana

Federal Contractor",False,13487
Cybertec,"Cybertec, Inc.",False,13488
Alta Equipment Company,Alta Equipment Company,False,13489
Eagleview Technologies,"EagleView Technologies, Inc",False,13490
Magna International,Magna International Inc.,False,13491
Patagonia,"Patagonia, Inc.",False,13492
Orion180 Insurance Services,"Orion180 Insurance Services, LLC",False,13493
Academy Sports + Outdoors,Academy Sports & Outdoors,False,13494
Town Of Hull,Town of Hull,False,13495
Capital Rx,Capital Rx,False,13496
Iron Horse Construction,Iron Horse Construction Co,False,13497
Barr Engineering Co.,Barr Engineering,False,13498
Radiant Group,Radiant Group,False,13499
Danaher,Integrated DNA Technologies (IDT),False,13500
Prov International,Prov International,False,13501
Unclassified,Penguin Random House LLCPenguin Random House LLC,False,13502
Nfolks Data Solutions,nFolks Data Solutions,False,13503
Delaware North,Southland Casino - Delaware North,False,13504
Unclassified,Orion Business Innovations Careers,False,13505
Green Thumb Industries,Green Thumb Industries,False,13506
New Jersey Resources,New Jersey Resources,False,13507
Infotree Global Solutions,Infotree Global Solutions,True,13508
Watercress Financial Group,WATERCRESS FINANCIAL GROUP LLC,False,13509
Applied Technical Services,"Applied Technical Services, LLC.",False,13510
Five Star Bank,Five Star Bank,False,13511
Hyland Software,Hyland Software,False,13512
Live Nation,"Live Nation Worldwide, Inc.",False,13513
Kenility,Kenility,False,13514
Department Of Forestry And Fire Protection,Department of Forestry & Fire Protection,False,13515
Yash Technologies,YASH Technologies,False,13516
Washington University in St. Louis,Washington University in St Louis,False,13517
Murtech Staffing And Solutions,Murtech Staffing & Solutions,True,13518
Suny Downstate Medical Center,SUNY Downstate Health Sciences University,False,13519
eBay,eBay Inc.,False,13520
Great American Insurance Group,Great American Insurance Company,False,13521
The Red Flag Group,The Red Flag Group,False,13522
The Emery Company,The Emery Company,True,13523
Nationwide Children's Hospital,Nationwide Children's Hospital,False,13524
CommonSpirit Health,Dignity Health,False,13525
Building Service 32Bj Benefit Funds,Building Service 32BJ Benefit Funds,False,13526
Xtend International Gmbh,Xtend,False,13527
Savage Services,Savage Services,False,13528
Samsonite Company Stores,"Samsonite Company Stores, LLC",False,13529
Data Migration,Data Migration International,False,13530
Chickasaw Nation,the Chickasaw Nation,False,13531
University of California,University of California - Santa Barbara,False,13532
Catholic Health System,Catholic Health,False,13533
Kinective,Kinective,False,13534
Maritz,"Maritz, Inc",False,13535
City Of Tulsa,City of Tulsa,False,13536
Sahlberg Gmbh,SAHLBERG GmbH,False,13537
Unclassified,"Marriott

Federal Contractor",False,13538
Work Now Staffing,Work Now Staffing,True,13539
Phillips 66,Phillips 66 Partners LP,False,13540
1-800-Flowers.com,1-800-Flowers.com,False,13541
BankUnited,"BankUnited, Inc.",False,13542
South Dakota State University,South Dakota State University,False,13543
Trova Search,Trova Search,False,13544
First Alliance Credit Union,First Alliance Credit Union,False,13545
Mcsg Technologies,MCSG Technologies,False,13546
Redwood Materials,"Redwood Materials, Inc.,",False,13547
It Concepts,"IT Concepts, Inc",False,13548
Unclassified,Shallowstone Partners,False,13549
United States Navy,Naval Sea Systems Command,False,13550
Neiman Marcus,"NMG Holding Company, Inc.",False,13551
California State University,"California State University, Sacramento",False,13552
Acies It,Acies IT,False,13553
Penn Entertainment,PENN Entertainment,False,13554
Lumen Technologies,Lumen,False,13555
ASM Research,"ASM Research, LLC",False,13556
Aptino,Aptino,False,13557
Hicks Professional Group,Hicks Professional Group,False,13558
Pomeroy,Pomeroy,True,13559
ABB,ABB,False,13560
PricewaterhouseCoopers,PwC,False,13561
Executive Software Guild,Executive Software Guild,False,13562
Ihire,"American Cybersystems, Inc.",True,13563
Sita,Sita Corp,False,13564
Steampunk,Steampunk,False,13565
American Arbitration Association,American Arbitration Association,False,13566
H-E-B,HEB,False,13567
Jefferson Consulting Group,Jefferson Consulting Group,False,13568
Rivago Infotech,Rivago infotech inc,False,13569
Altres,ALTRES Staffing,True,13570
Iridium Satellite,Iridium Communications Inc.,False,13571
JBT,JBT Corporate,False,13572
Sumitomo Mitsui Financial Group,Sumitomo Mitsui Banking Corporation (SMBC),False,13573
Pluralsight,"PLURALSIGHT, LLC",False,13574
Altium Packaging,Altium Packaging,False,13575
Tiger Analytics,Tiger Analytics,False,13576
Clark Hill Plc,Clark Hill,False,13577
Unclassified,Palm Beach Preparatory Charter Academy,False,13578
1St Centennial Bancorp,Centennial Bancorp,False,13579
Unclassified,"Volt Information Sciences, Inc. Pierre, SD",False,13580
ASGN,APEX SYSTEMS INC,True,13581
Unis,Unis Company,False,13582
Abd Solutions,ABD Solutions inc,False,13583
Serenity Infotech,"Serenity Info Tech, Inc.",False,13584
Unclassified,I-Giants,False,13585
Principal Financial Services,"Principal Financial Services, Inc.",False,13586
Sev1Tech LLC,Sev1Tech,False,13587
Eastern Bank,Eastern Bank Corporation,False,13588
International Flavors & Fragrances,International Flavors and Fragrances,False,13589
Espn,ESPN,False,13590
NBH Bank,"NBH BANK, NATIONAL ASSOCIATION",False,13591
Evoke Research And Consulting,"Evoke Research and Consulting, LLC",False,13592
Hitachi,Hitachi Solutions,False,13593
Elegant Enterprise-Wide Solutions,"Elegant Enterprise-Wide Solutions, Inc.",True,13594
Material Bank,Material Bank,False,13595
Managed Care Advisors,Managed Care Advisors,False,13596
S.i. Systems,S.i. Systems,True,13597
Unclassified,North Carolina Dept of Commerce,False,13598
Department Of Finance,DEPARTMENT OF FINANCE,False,13599
142287 - Ymca Of Southeastern North Carolina,YMCA of Southeastern North Carolina,False,13600
U.S. Steel,United States Steel Corporation,False,13601
Advisors Asset Management,"Advisors Asset Management, Inc.",False,13602
Lawson Products,Lawson Products,False,13603
"Cox Enterprises, LLC","Cox Enterprises, Inc.",False,13604
ATR International,ATR INTERNATIONAL,True,13605
Fellowes,Fellowes Brands,False,13606
Nevada Gold Mines,Nevada Gold Mines,False,13607
Acs Professional Staffing,ACS Professional Staffing,True,13608
Lintech Global,LinTech Global,False,13609
"Gaia, Co.,Ltd.","Gaia, inc.",False,13610
Petroleum Traders Corp,Petroleum Traders Corporation,False,13611
Trulite Glass & Aluminum Solutions,Trulite Glass and Aluminum Solutions,False,13612
Hostess Brands,"Hostess Brands, LLC",False,13613
Touchpoints,Touchpoints,False,13614
New Heritage Recruiters,New Heritage Recruiters,True,13615
Zayo Group,Zayo Group LLC,False,13616
Autodesk,"Autodesk, Inc.",False,13617
Summit Polymers,"Summit Polymers, Inc.",False,13618
Bestwater USA,Bestwater USA Inc.,False,13619
Tmmg,TMMG,False,13620
Digipulse Technologies,"Digipulse Technologies, Inc",False,13621
Cma Cgm,CMA CGM,False,13622
